Year,Month,MonthId,CountryId,Country,Flow,TotalValue,TotalMass
2002,7,200207,3,Netherlands,EU,2655454.0,166010.0
2002,7,200207,7,Other,EU,1817855.0,69612.0
2002,7,200207,8,Other,EU,94288.0,2621.0
2002,7,200207,9,Other,EU,86335.0,6184.0
2002,7,200207,10,Other,EU,2562671.0,125662.0
2002,7,200207,18,Other,EU,11690.0,82.0
2002,7,200207,28,Other,NON-EU,4843.0,192.0
2002,7,200207,30,Other,EU,61714.0,32114.0
2002,7,200207,32,Other,EU,71576.0,1168.0
2002,7,200207,38,Other,EU,84540.0,745.0
2002,7,200207,39,Other,NON-EU,374692.0,7658.0
2002,7,200207,46,Other,NON-EU,744327.0,20018.0
2002,7,200207,53,Other,NON-EU,53141.0,4124.0
2002,7,200207,54,Other,NON-EU,482263.0,35350.0
2002,7,200207,55,Other,NON-EU,3900801.0,266996.0
2002,7,200207,60,Other,NON-EU,802419.0,39290.0
2002,7,200207,61,Other,NON-EU,935923.0,26705.0
2002,7,200207,63,Other,NON-EU,82048.0,5116.0
2002,7,200207,64,Other,NON-EU,308105.0,16219.0
2002,7,200207,68,Other,NON-EU,1172192.0,137903.0
2002,7,200207,72,Other,NON-EU,800882.0,134372.0
2002,7,200207,73,Other,NON-EU,77500.0,14883.0
2002,7,200207,74,Other,NON-EU,39232.0,6269.0
2002,7,200207,75,Other,NON-EU,571286.0,35647.0
2002,7,200207,92,Other,NON-EU,503901.0,16330.0
2002,7,200207,93,Other,NON-EU,39395.0,7116.0
2002,7,200207,96,Other,NON-EU,908735.0,72664.0
2002,7,200207,212,Other,NON-EU,786421.0,64830.0
2002,7,200207,220,Other,NON-EU,1622215.0,136312.0
2002,7,200207,228,Other,NON-EU,11348.0,580.0
2002,7,200207,346,Other,NON-EU,61193.0,5093.0
2002,7,200207,370,Other,NON-EU,18493.0,957.0
2002,7,200207,373,Other,NON-EU,252750.0,38127.0
2002,7,200207,388,Other,NON-EU,1171938.0,99744.0
2002,7,200207,404,Other,NON-EU,298328.0,14737.0
2002,7,200207,480,Other,NON-EU,55593.0,5285.0
2002,7,200207,600,Other,NON-EU,887534.0,95026.0
2002,7,200207,608,Other,NON-EU,479351.0,34059.0
2002,7,200207,624,Other,NON-EU,186408.0,5874.0
2002,7,200207,632,Other,NON-EU,7444.0,36.0
2002,7,200207,640,Other,NON-EU,52924.0,1794.0
2002,7,200207,644,Other,NON-EU,9756.0,839.0
2002,7,200207,649,Other,NON-EU,82947.0,19736.0
2002,7,200207,672,Other,NON-EU,19012.0,442.0
2002,7,200207,684,Other,NON-EU,202232.0,32225.0
2002,7,200207,701,Other,NON-EU,719394.0,75535.0
2002,7,200207,706,Other,NON-EU,677378.0,72497.0
2002,7,200207,800,Other,NON-EU,16009.0,1203.0
2002,7,200207,804,Other,NON-EU,52090.0,1724.0
2002,7,200207,815,Other,NON-EU,28188.0,1197.0
2002,7,200207,820,Other,NON-EU,1862.0,23.0
2002,7,200207,917,Other,NON-EU,396822.0,44641.0
2002,7,200207,920,Other,NON-EU,598843.0,78938.0
2002,7,200207,662,Pakistan,NON-EU,698319.0,102162.0
2002,7,200207,708,Philippines,NON-EU,1174443.0,237353.0
2002,7,200207,66,Romania,NON-EU,14435566.0,1609422.0
2002,7,200207,728,South_Korea,NON-EU,461397.0,40226.0
2002,7,200207,11,Spain,EU,382562.0,10267.0
2002,7,200207,669,Sri_Lanka,NON-EU,2617623.0,455078.0
2002,7,200207,736,Taiwan,NON-EU,929857.0,93557.0
2002,7,200207,680,Thailand,NON-EU,1919663.0,167790.0
2002,7,200207,52,Turkey,NON-EU,10334796.0,845076.0
2002,7,200207,902,USA,NON-EU,749065.0,28504.0
2002,7,200207,690,Vietnam,NON-EU,841279.0,102787.0
2002,8,200208,666,Bangladesh,NON-EU,2508931.0,359288.0
2002,8,200208,17,Belgium,EU,4720932.0,157696.0
2002,8,200208,696,Cambodia,NON-EU,833637.0,88484.0
2002,8,200208,720,China,NON-EU,7611803.0,1011655.0
2002,8,200208,1,France,EU,2240110.0,66930.0
2002,8,200208,4,Germany,EU,4507422.0,105559.0
2002,8,200208,740,Hong_Kong,NON-EU,12371832.0,690959.0
2002,8,200208,664,India,NON-EU,1570277.0,120039.0
2002,8,200208,700,Indonesia,NON-EU,2385273.0,249806.0
2002,8,200208,5,Italy,EU,2674613.0,237451.0
2002,8,200208,732,Japan,NON-EU,142716.0,2924.0
2002,8,200208,628,Jordan,NON-EU,28854.0,2126.0
2002,8,200208,204,Morocco,NON-EU,9189639.0,846810.0
2002,8,200208,676,Myanmar,NON-EU,288796.0,39970.0
2002,8,200208,3,Netherlands,EU,1528149.0,56844.0
2002,8,200208,7,Other,EU,1827027.0,138296.0
2002,8,200208,8,Other,EU,523962.0,11015.0
2002,8,200208,9,Other,EU,155895.0,3241.0
2002,8,200208,10,Other,EU,2689684.0,93201.0
2002,8,200208,18,Other,EU,5325.0,28.0
2002,8,200208,28,Other,NON-EU,654.0,3.0
2002,8,200208,30,Other,EU,140255.0,5537.0
2002,8,200208,32,Other,EU,480439.0,9776.0
2002,8,200208,38,Other,EU,81309.0,1332.0
2002,8,200208,39,Other,NON-EU,340130.0,28540.0
2002,8,200208,46,Other,NON-EU,654894.0,58708.0
2002,8,200208,53,Other,NON-EU,32824.0,1365.0
2002,8,200208,54,Other,NON-EU,378480.0,37854.0
2002,8,200208,55,Other,NON-EU,3395722.0,254053.0
2002,8,200208,60,Other,NON-EU,729348.0,46032.0
2002,8,200208,61,Other,NON-EU,1274860.0,51905.0
2002,8,200208,63,Other,NON-EU,162957.0,7426.0
2002,8,200208,64,Other,NON-EU,485413.0,35305.0
2002,8,200208,68,Other,NON-EU,1045338.0,132526.0
2002,8,200208,72,Other,NON-EU,1113954.0,129209.0
2002,8,200208,73,Other,NON-EU,116497.0,16501.0
2002,8,200208,74,Other,NON-EU,56905.0,7218.0
2002,8,200208,75,Other,NON-EU,144355.0,4214.0
2002,8,200208,91,Other,NON-EU,46252.0,1078.0
2002,8,200208,92,Other,NON-EU,436458.0,13065.0
2002,8,200208,93,Other,NON-EU,25371.0,5893.0
2002,8,200208,94,Other,NON-EU,889.0,215.0
2002,8,200208,96,Other,NON-EU,978689.0,78174.0
2002,8,200208,212,Other,NON-EU,667220.0,53444.0
2002,8,200208,220,Other,NON-EU,1275745.0,79084.0
2002,8,200208,373,Other,NON-EU,14126.0,754.0
2002,8,200208,388,Other,NON-EU,1028417.0,79124.0
2002,8,200208,391,Other,NON-EU,13920.0,1900.0
2002,8,200208,404,Other,NON-EU,545093.0,27719.0
2002,8,200208,480,Other,NON-EU,12420.0,603.0
2002,8,200208,508,Other,NON-EU,8272.0,195.0
2002,8,200208,600,Other,NON-EU,935191.0,99282.0
2002,8,200208,608,Other,NON-EU,242827.0,18035.0
2002,8,200208,616,Other,NON-EU,27018.0,7598.0
2002,8,200208,624,Other,NON-EU,178042.0,6278.0
2002,8,200208,632,Other,NON-EU,5870.0,735.0
2002,8,200208,640,Other,NON-EU,72126.0,2894.0
2002,8,200208,649,Other,NON-EU,85868.0,13858.0
2002,8,200208,672,Other,NON-EU,3539.0,138.0
2002,8,200208,684,Other,NON-EU,173380.0,26409.0
2002,8,200208,701,Other,NON-EU,592036.0,66708.0
2002,8,200208,706,Other,NON-EU,1070025.0,133739.0
2002,8,200208,743,Other,NON-EU,28253.0,1792.0
2002,8,200208,800,Other,NON-EU,28116.0,529.0
2002,8,200208,804,Other,NON-EU,42101.0,13651.0
2002,8,200208,914,Other,NON-EU,1006.0,312.0
2002,8,200208,917,Other,NON-EU,643600.0,70674.0
2002,8,200208,920,Other,NON-EU,300923.0,39623.0
2002,8,200208,662,Pakistan,NON-EU,624033.0,109463.0
2002,8,200208,708,Philippines,NON-EU,963558.0,210051.0
2002,8,200208,66,Romania,NON-EU,13248111.0,1479188.0
2002,8,200208,728,South_Korea,NON-EU,446127.0,40643.0
2002,8,200208,11,Spain,EU,336750.0,14051.0
2002,8,200208,669,Sri_Lanka,NON-EU,3067947.0,351314.0
2002,8,200208,736,Taiwan,NON-EU,870812.0,88315.0
2002,8,200208,680,Thailand,NON-EU,1439170.0,139653.0
2002,8,200208,52,Turkey,NON-EU,10462265.0,830651.0
2002,8,200208,902,USA,NON-EU,280334.0,16399.0
2002,8,200208,690,Vietnam,NON-EU,580629.0,82505.0
2002,9,200209,666,Bangladesh,NON-EU,2953465.0,328285.0
2002,9,200209,17,Belgium,EU,4655120.0,249031.0
2002,9,200209,696,Cambodia,NON-EU,966916.0,94839.0
2002,9,200209,720,China,NON-EU,7988900.0,1040729.0
2002,9,200209,1,France,EU,1875957.0,65776.0
2002,9,200209,4,Germany,EU,3578406.0,110091.0
2002,9,200209,740,Hong_Kong,NON-EU,11589569.0,729875.0
2002,9,200209,664,India,NON-EU,1831492.0,143460.0
2002,9,200209,700,Indonesia,NON-EU,4099862.0,363887.0
2002,9,200209,5,Italy,EU,2843966.0,72129.0
2002,9,200209,732,Japan,NON-EU,102528.0,2998.0
2002,9,200209,628,Jordan,NON-EU,19600.0,2619.0
2002,9,200209,204,Morocco,NON-EU,7642135.0,621608.0
2002,9,200209,676,Myanmar,NON-EU,414300.0,62955.0
2002,9,200209,3,Netherlands,EU,2920659.0,262623.0
2002,9,200209,7,Other,EU,1619940.0,91399.0
2002,9,200209,8,Other,EU,525428.0,22740.0
2002,9,200209,9,Other,EU,92601.0,3372.0
2002,9,200209,10,Other,EU,1717604.0,71226.0
2002,9,200209,18,Other,EU,5100.0,28.0
2002,9,200209,24,Other,NON-EU,26410.0,459.0
2002,9,200209,30,Other,EU,162757.0,17879.0
2002,9,200209,32,Other,EU,156609.0,3087.0
2002,9,200209,38,Other,EU,56604.0,781.0
2002,9,200209,39,Other,NON-EU,396917.0,11263.0
2002,9,200209,46,Other,NON-EU,432786.0,16414.0
2002,9,200209,53,Other,NON-EU,181095.0,10644.0
2002,9,200209,54,Other,NON-EU,379643.0,33205.0
2002,9,200209,55,Other,NON-EU,3389090.0,253836.0
2002,9,200209,60,Other,NON-EU,685743.0,42699.0
2002,9,200209,61,Other,NON-EU,1583520.0,55358.0
2002,9,200209,63,Other,NON-EU,163607.0,11704.0
2002,9,200209,64,Other,NON-EU,418127.0,25531.0
2002,9,200209,68,Other,NON-EU,1171583.0,130978.0
2002,9,200209,72,Other,NON-EU,769944.0,103735.0
2002,9,200209,73,Other,NON-EU,96585.0,15269.0
2002,9,200209,74,Other,NON-EU,82099.0,9366.0
2002,9,200209,75,Other,NON-EU,10888.0,950.0
2002,9,200209,92,Other,NON-EU,277914.0,8422.0
2002,9,200209,93,Other,NON-EU,40557.0,10368.0
2002,9,200209,94,Other,NON-EU,32840.0,3017.0
2002,9,200209,96,Other,NON-EU,960647.0,95961.0
2002,9,200209,212,Other,NON-EU,533612.0,49360.0
2002,9,200209,220,Other,NON-EU,1158115.0,114765.0
2002,9,200209,276,Other,NON-EU,3264.0,163.0
2002,9,200209,346,Other,NON-EU,89824.0,10360.0
2002,9,200209,382,Other,NON-EU,2461.0,570.0
2002,9,200209,388,Other,NON-EU,789873.0,67337.0
2002,9,200209,404,Other,NON-EU,314121.0,14208.0
2002,9,200209,412,Other,NON-EU,13846.0,1706.0
2002,9,200209,480,Other,NON-EU,35633.0,1883.0
2002,9,200209,504,Other,NON-EU,10513.0,604.0
2002,9,200209,508,Other,NON-EU,906.0,13.0
2002,9,200209,600,Other,NON-EU,925170.0,96476.0
2002,9,200209,608,Other,NON-EU,216958.0,23562.0
2002,9,200209,616,Other,NON-EU,28982.0,11488.0
2002,9,200209,624,Other,NON-EU,114730.0,4778.0
2002,9,200209,632,Other,NON-EU,9676.0,850.0
2002,9,200209,636,Other,NON-EU,6824.0,1264.0
2002,9,200209,644,Other,NON-EU,4618.0,700.0
2002,9,200209,649,Other,NON-EU,17667.0,6228.0
2002,9,200209,672,Other,NON-EU,22245.0,1041.0
2002,9,200209,684,Other,NON-EU,327284.0,56057.0
2002,9,200209,701,Other,NON-EU,524274.0,65462.0
2002,9,200209,706,Other,NON-EU,997554.0,87518.0
2002,9,200209,743,Other,NON-EU,142324.0,12595.0
2002,9,200209,800,Other,NON-EU,30170.0,396.0
2002,9,200209,804,Other,NON-EU,156648.0,8948.0
2002,9,200209,815,Other,NON-EU,8828.0,734.0
2002,9,200209,914,Other,NON-EU,21207.0,3020.0
2002,9,200209,917,Other,NON-EU,285452.0,37281.0
2002,9,200209,920,Other,NON-EU,439561.0,60909.0
2002,9,200209,662,Pakistan,NON-EU,809381.0,145385.0
2002,9,200209,708,Philippines,NON-EU,911858.0,149120.0
2002,9,200209,66,Romania,NON-EU,13489339.0,1493361.0
2002,9,200209,728,South_Korea,NON-EU,700511.0,50116.0
2002,9,200209,11,Spain,EU,278663.0,6764.0
2002,9,200209,669,Sri_Lanka,NON-EU,3889791.0,412844.0
2002,9,200209,736,Taiwan,NON-EU,1617977.0,189414.0
2002,9,200209,680,Thailand,NON-EU,1598971.0,166730.0
2002,9,200209,52,Turkey,NON-EU,9120093.0,715377.0
2002,9,200209,902,USA,NON-EU,634186.0,31260.0
2002,9,200209,690,Vietnam,NON-EU,729440.0,101822.0
2002,10,200210,666,Bangladesh,NON-EU,3750029.0,403974.0
2002,10,200210,17,Belgium,EU,4989104.0,177953.0
2002,10,200210,696,Cambodia,NON-EU,1049346.0,114357.0
2002,10,200210,720,China,NON-EU,7170244.0,911142.0
2002,10,200210,1,France,EU,1217655.0,40654.0
2002,10,200210,4,Germany,EU,2493205.0,85450.0
2002,10,200210,740,Hong_Kong,NON-EU,11578223.0,616113.0
2002,10,200210,664,India,NON-EU,1986844.0,156117.0
2002,10,200210,700,Indonesia,NON-EU,3198895.0,284671.0
2002,10,200210,5,Italy,EU,5100644.0,137728.0
2002,10,200210,732,Japan,NON-EU,124318.0,3227.0
2002,10,200210,628,Jordan,NON-EU,16763.0,1397.0
2002,10,200210,204,Morocco,NON-EU,10596441.0,885637.0
2002,10,200210,676,Myanmar,NON-EU,315623.0,42114.0
2002,10,200210,3,Netherlands,EU,3169538.0,164655.0
2002,10,200210,7,Other,EU,1497218.0,78991.0
2002,10,200210,8,Other,EU,426105.0,21069.0
2002,10,200210,9,Other,EU,224967.0,6492.0
2002,10,200210,10,Other,EU,1748303.0,76475.0
2002,10,200210,18,Other,EU,7199.0,56.0
2002,10,200210,28,Other,NON-EU,5288.0,28.0
2002,10,200210,30,Other,EU,152819.0,8941.0
2002,10,200210,32,Other,EU,53124.0,634.0
2002,10,200210,38,Other,EU,227132.0,16626.0
2002,10,200210,39,Other,NON-EU,214841.0,6000.0
2002,10,200210,46,Other,NON-EU,731331.0,54470.0
2002,10,200210,53,Other,NON-EU,44405.0,1805.0
2002,10,200210,54,Other,NON-EU,647963.0,50492.0
2002,10,200210,55,Other,NON-EU,2662683.0,238480.0
2002,10,200210,60,Other,NON-EU,563897.0,36650.0
2002,10,200210,61,Other,NON-EU,721608.0,20919.0
2002,10,200210,63,Other,NON-EU,381197.0,36521.0
2002,10,200210,64,Other,NON-EU,412034.0,34886.0
2002,10,200210,68,Other,NON-EU,1662912.0,212825.0
2002,10,200210,72,Other,NON-EU,1017425.0,187654.0
2002,10,200210,73,Other,NON-EU,111178.0,21688.0
2002,10,200210,74,Other,NON-EU,68620.0,8779.0
2002,10,200210,75,Other,NON-EU,210896.0,17308.0
2002,10,200210,91,Other,NON-EU,25885.0,2036.0
2002,10,200210,92,Other,NON-EU,412389.0,13000.0
2002,10,200210,93,Other,NON-EU,9336.0,1542.0
2002,10,200210,94,Other,NON-EU,201092.0,20137.0
2002,10,200210,96,Other,NON-EU,932608.0,92749.0
2002,10,200210,208,Other,NON-EU,856.0,78.0
2002,10,200210,212,Other,NON-EU,872373.0,71434.0
2002,10,200210,220,Other,NON-EU,1315757.0,85707.0
2002,10,200210,276,Other,NON-EU,1014.0,85.0
2002,10,200210,373,Other,NON-EU,4058.0,172.0
2002,10,200210,388,Other,NON-EU,452805.0,41839.0
2002,10,200210,391,Other,NON-EU,6191.0,1449.0
2002,10,200210,395,Other,NON-EU,52291.0,4797.0
2002,10,200210,404,Other,NON-EU,424118.0,21473.0
2002,10,200210,416,Other,NON-EU,3952.0,212.0
2002,10,200210,480,Other,NON-EU,52972.0,3570.0
2002,10,200210,484,Other,NON-EU,1273.0,5.0
2002,10,200210,508,Other,NON-EU,15004.0,1439.0
2002,10,200210,600,Other,NON-EU,1037967.0,109532.0
2002,10,200210,608,Other,NON-EU,552946.0,38283.0
2002,10,200210,624,Other,NON-EU,227859.0,8759.0
2002,10,200210,649,Other,NON-EU,8150.0,744.0
2002,10,200210,672,Other,NON-EU,15051.0,932.0
2002,10,200210,684,Other,NON-EU,245008.0,28095.0
2002,10,200210,701,Other,NON-EU,872126.0,116937.0
2002,10,200210,706,Other,NON-EU,965032.0,95082.0
2002,10,200210,743,Other,NON-EU,26064.0,1472.0
2002,10,200210,800,Other,NON-EU,41884.0,315.0
2002,10,200210,804,Other,NON-EU,89125.0,8810.0
2002,10,200210,917,Other,NON-EU,606084.0,73929.0
2002,10,200210,920,Other,NON-EU,212908.0,31166.0
2002,10,200210,662,Pakistan,NON-EU,1007893.0,175710.0
2002,10,200210,708,Philippines,NON-EU,901529.0,132008.0
2002,10,200210,66,Romania,NON-EU,17527783.0,2059411.0
2002,10,200210,728,South_Korea,NON-EU,871465.0,79879.0
2002,10,200210,11,Spain,EU,359169.0,10498.0
2002,10,200210,669,Sri_Lanka,NON-EU,3291183.0,320892.0
2002,10,200210,736,Taiwan,NON-EU,1267736.0,152174.0
2002,10,200210,680,Thailand,NON-EU,1569415.0,149362.0
2002,10,200210,52,Turkey,NON-EU,10898938.0,949599.0
2002,10,200210,902,USA,NON-EU,511611.0,28305.0
2002,10,200210,690,Vietnam,NON-EU,585099.0,86753.0
2002,11,200211,666,Bangladesh,NON-EU,2306957.0,262222.0
2002,11,200211,17,Belgium,EU,3456009.0,126630.0
2002,11,200211,696,Cambodia,NON-EU,960210.0,95155.0
2002,11,200211,720,China,NON-EU,6843999.0,843883.0
2002,11,200211,1,France,EU,2319343.0,97361.0
2002,11,200211,4,Germany,EU,2908513.0,97482.0
2002,11,200211,740,Hong_Kong,NON-EU,13469453.0,705063.0
2002,11,200211,664,India,NON-EU,2577436.0,201997.0
2002,11,200211,700,Indonesia,NON-EU,2387278.0,212656.0
2002,11,200211,5,Italy,EU,1979267.0,66784.0
2002,11,200211,732,Japan,NON-EU,135686.0,3776.0
2002,11,200211,204,Morocco,NON-EU,8664389.0,718783.0
2002,11,200211,676,Myanmar,NON-EU,29082.0,5405.0
2002,11,200211,3,Netherlands,EU,2381009.0,78154.0
2002,11,200211,7,Other,EU,1384932.0,107279.0
2002,11,200211,8,Other,EU,339808.0,12360.0
2002,11,200211,9,Other,EU,93218.0,4725.0
2002,11,200211,10,Other,EU,1556512.0,61642.0
2002,11,200211,18,Other,EU,12385.0,82.0
2002,11,200211,28,Other,NON-EU,18209.0,1292.0
2002,11,200211,30,Other,EU,121000.0,6697.0
2002,11,200211,32,Other,EU,46257.0,2123.0
2002,11,200211,38,Other,EU,193369.0,3472.0
2002,11,200211,39,Other,NON-EU,237549.0,14810.0
2002,11,200211,46,Other,NON-EU,729463.0,33345.0
2002,11,200211,53,Other,NON-EU,65359.0,5648.0
2002,11,200211,54,Other,NON-EU,261016.0,21952.0
2002,11,200211,55,Other,NON-EU,3231246.0,306612.0
2002,11,200211,60,Other,NON-EU,655987.0,40856.0
2002,11,200211,61,Other,NON-EU,897360.0,27957.0
2002,11,200211,63,Other,NON-EU,409354.0,43752.0
2002,11,200211,64,Other,NON-EU,528254.0,43148.0
2002,11,200211,68,Other,NON-EU,1384775.0,158775.0
2002,11,200211,72,Other,NON-EU,850781.0,108200.0
2002,11,200211,73,Other,NON-EU,17794.0,5201.0
2002,11,200211,74,Other,NON-EU,90783.0,11428.0
2002,11,200211,75,Other,NON-EU,93427.0,5773.0
2002,11,200211,92,Other,NON-EU,203176.0,6468.0
2002,11,200211,93,Other,NON-EU,38351.0,5997.0
2002,11,200211,94,Other,NON-EU,44865.0,2369.0
2002,11,200211,96,Other,NON-EU,944785.0,70598.0
2002,11,200211,212,Other,NON-EU,695911.0,57419.0
2002,11,200211,220,Other,NON-EU,1338805.0,72822.0
2002,11,200211,370,Other,NON-EU,16531.0,1382.0
2002,11,200211,388,Other,NON-EU,681658.0,56703.0
2002,11,200211,404,Other,NON-EU,301257.0,14416.0
2002,11,200211,480,Other,NON-EU,37836.0,2191.0
2002,11,200211,600,Other,NON-EU,671386.0,67974.0
2002,11,200211,608,Other,NON-EU,517725.0,32473.0
2002,11,200211,616,Other,NON-EU,7891.0,2710.0
2002,11,200211,624,Other,NON-EU,112317.0,1500.0
2002,11,200211,644,Other,NON-EU,791.0,220.0
2002,11,200211,649,Other,NON-EU,81301.0,12976.0
2002,11,200211,672,Other,NON-EU,27036.0,625.0
2002,11,200211,684,Other,NON-EU,140719.0,25093.0
2002,11,200211,701,Other,NON-EU,934918.0,103521.0
2002,11,200211,706,Other,NON-EU,584642.0,63557.0
2002,11,200211,743,Other,NON-EU,27379.0,1288.0
2002,11,200211,800,Other,NON-EU,8677.0,54.0
2002,11,200211,804,Other,NON-EU,33769.0,4760.0
2002,11,200211,820,Other,NON-EU,9523.0,696.0
2002,11,200211,917,Other,NON-EU,260935.0,40109.0
2002,11,200211,920,Other,NON-EU,302162.0,44315.0
2002,11,200211,662,Pakistan,NON-EU,1026934.0,177449.0
2002,11,200211,708,Philippines,NON-EU,382349.0,66870.0
2002,11,200211,66,Romania,NON-EU,15619927.0,1669176.0
2002,11,200211,728,South_Korea,NON-EU,511696.0,71002.0
2002,11,200211,11,Spain,EU,390362.0,15148.0
2002,11,200211,669,Sri_Lanka,NON-EU,3810799.0,401983.0
2002,11,200211,736,Taiwan,NON-EU,714780.0,62557.0
2002,11,200211,680,Thailand,NON-EU,1347131.0,147971.0
2002,11,200211,52,Turkey,NON-EU,8974846.0,767789.0
2002,11,200211,902,USA,NON-EU,486531.0,26344.0
2002,11,200211,690,Vietnam,NON-EU,422477.0,57025.0
2002,12,200212,666,Bangladesh,NON-EU,2714509.0,293519.0
2002,12,200212,17,Belgium,EU,765826.0,48728.0
2002,12,200212,696,Cambodia,NON-EU,626001.0,73532.0
2002,12,200212,720,China,NON-EU,5519939.0,628713.0
2002,12,200212,1,France,EU,1390164.0,610568.0
2002,12,200212,4,Germany,EU,2239332.0,69537.0
2002,12,200212,740,Hong_Kong,NON-EU,12375529.0,628465.0
2002,12,200212,664,India,NON-EU,1415745.0,110541.0
2002,12,200212,700,Indonesia,NON-EU,2021922.0,195136.0
2002,12,200212,5,Italy,EU,1944884.0,65664.0
2002,12,200212,732,Japan,NON-EU,60138.0,1070.0
2002,12,200212,204,Morocco,NON-EU,8845612.0,692587.0
2002,12,200212,676,Myanmar,NON-EU,131780.0,19790.0
2002,12,200212,3,Netherlands,EU,1374801.0,50854.0
2002,12,200212,7,Other,EU,812386.0,80871.0
2002,12,200212,8,Other,EU,146813.0,8477.0
2002,12,200212,9,Other,EU,23727.0,1037.0
2002,12,200212,10,Other,EU,1701414.0,63641.0
2002,12,200212,18,Other,EU,27363.0,121.0
2002,12,200212,28,Other,NON-EU,1688.0,57.0
2002,12,200212,30,Other,EU,156075.0,3152.0
2002,12,200212,32,Other,EU,20465.0,622.0
2002,12,200212,38,Other,EU,90242.0,1523.0
2002,12,200212,39,Other,NON-EU,185580.0,8406.0
2002,12,200212,46,Other,NON-EU,779540.0,27690.0
2002,12,200212,47,Other,NON-EU,2005.0,1.0
2002,12,200212,53,Other,NON-EU,45526.0,1921.0
2002,12,200212,54,Other,NON-EU,414405.0,42955.0
2002,12,200212,55,Other,NON-EU,2642501.0,188555.0
2002,12,200212,60,Other,NON-EU,688025.0,38247.0
2002,12,200212,61,Other,NON-EU,609563.0,20611.0
2002,12,200212,63,Other,NON-EU,311774.0,33852.0
2002,12,200212,64,Other,NON-EU,510536.0,39791.0
2002,12,200212,68,Other,NON-EU,944138.0,108617.0
2002,12,200212,72,Other,NON-EU,1046752.0,150923.0
2002,12,200212,73,Other,NON-EU,4137.0,850.0
2002,12,200212,74,Other,NON-EU,67758.0,7740.0
2002,12,200212,75,Other,NON-EU,227583.0,9208.0
2002,12,200212,91,Other,NON-EU,27999.0,1018.0
2002,12,200212,92,Other,NON-EU,284168.0,9124.0
2002,12,200212,93,Other,NON-EU,7880.0,870.0
2002,12,200212,94,Other,NON-EU,30401.0,1631.0
2002,12,200212,96,Other,NON-EU,602619.0,51173.0
2002,12,200212,212,Other,NON-EU,701251.0,64791.0
2002,12,200212,220,Other,NON-EU,1097495.0,68433.0
2002,12,200212,346,Other,NON-EU,31656.0,4316.0
2002,12,200212,370,Other,NON-EU,6597.0,654.0
2002,12,200212,373,Other,NON-EU,42533.0,11067.0
2002,12,200212,388,Other,NON-EU,724566.0,87449.0
2002,12,200212,404,Other,NON-EU,145270.0,4129.0
2002,12,200212,480,Other,NON-EU,27079.0,1385.0
2002,12,200212,508,Other,NON-EU,3038.0,45.0
2002,12,200212,600,Other,NON-EU,790078.0,89805.0
2002,12,200212,608,Other,NON-EU,173809.0,12050.0
2002,12,200212,624,Other,NON-EU,271598.0,6085.0
2002,12,200212,632,Other,NON-EU,3824.0,252.0
2002,12,200212,640,Other,NON-EU,2478.0,38.0
2002,12,200212,644,Other,NON-EU,26362.0,2376.0
2002,12,200212,667,Other,NON-EU,3261.0,235.0
2002,12,200212,672,Other,NON-EU,39515.0,974.0
2002,12,200212,684,Other,NON-EU,122932.0,26904.0
2002,12,200212,701,Other,NON-EU,752678.0,79011.0
2002,12,200212,706,Other,NON-EU,861679.0,102494.0
2002,12,200212,724,Other,NON-EU,11940.0,1027.0
2002,12,200212,743,Other,NON-EU,16554.0,894.0
2002,12,200212,800,Other,NON-EU,17538.0,550.0
2002,12,200212,804,Other,NON-EU,5410.0,391.0
2002,12,200212,914,Other,NON-EU,2007.0,300.0
2002,12,200212,917,Other,NON-EU,279791.0,35282.0
2002,12,200212,920,Other,NON-EU,201018.0,31750.0
2002,12,200212,662,Pakistan,NON-EU,540492.0,101421.0
2002,12,200212,708,Philippines,NON-EU,441965.0,79566.0
2002,12,200212,66,Romania,NON-EU,14117521.0,1540088.0
2002,12,200212,728,South_Korea,NON-EU,617473.0,77132.0
2002,12,200212,11,Spain,EU,245361.0,6033.0
2002,12,200212,669,Sri_Lanka,NON-EU,1901104.0,195418.0
2002,12,200212,736,Taiwan,NON-EU,751373.0,77912.0
2002,12,200212,680,Thailand,NON-EU,1558008.0,145110.0
2002,12,200212,52,Turkey,NON-EU,7683878.0,633265.0
2002,12,200212,902,USA,NON-EU,338485.0,17239.0
2002,12,200212,690,Vietnam,NON-EU,502076.0,70247.0
2003,1,200301,666,Bangladesh,NON-EU,2748022.0,325729.0
2003,1,200301,17,Belgium,EU,2550853.0,98442.0
2003,1,200301,696,Cambodia,NON-EU,1404038.0,140179.0
2003,1,200301,720,China,NON-EU,8922197.0,865641.0
2003,1,200301,1,France,EU,2526193.0,83913.0
2003,1,200301,4,Germany,EU,3769733.0,107623.0
2003,1,200301,740,Hong_Kong,NON-EU,16229989.0,875151.0
2003,1,200301,664,India,NON-EU,2087309.0,176363.0
2003,1,200301,700,Indonesia,NON-EU,2956909.0,262981.0
2003,1,200301,5,Italy,EU,3420323.0,133273.0
2003,1,200301,732,Japan,NON-EU,85465.0,3636.0
